Date_Time,LWC_Merged,LWC_Gerber,Vis_Rec,LWC_Calc
9/25/2019 18:59:59,0.009,0.009,,
9/25/2019 19:59:59,0.009,0.009,,
9/25/2019 20:59:59,0.150,0.150,,
9/25/2019 21:59:59,0.125,0.125,,
9/25/2019 22:59:59,0.132,0.132,,
9/25/2019 23:59:59,0.030,0.030,,
9/26/2019 00:59:59,0.010,0.010,,
9/26/2019 01:59:59,0.008,0.008,,
9/26/2019 02:59:59,0.008,0.008,,
9/26/2019 03:59:59,0.009,0.009,,
9/26/2019 04:59:59,0.009,0.009,,
9/26/2019 05:59:59,0.009,0.009,,
9/26/2019 06:59:59,0.009,0.009,,
9/26/2019 07:59:59,0.008,0.008,,
9/26/2019 08:59:59,0.009,0.009,,
9/26/2019 09:59:59,0.295,0.295,,
9/26/2019 10:59:59,0.728,0.728,,
9/26/2019 11:59:59,0.553,0.553,,
9/26/2019 12:59:59,0.389,0.389,,
9/26/2019 13:59:59,0.187,0.187,,
9/26/2019 14:59:59,0.508,0.508,,
9/26/2019 15:59:59,0.566,0.566,,
9/26/2019 16:59:59,0.496,0.496,,
9/26/2019 17:59:59,0.482,0.482,,
9/26/2019 18:59:59,0.333,0.333,,
9/26/2019 19:59:59,0.007,0.007,,
9/26/2019 20:59:59,0.079,0.079,,
9/26/2019 21:59:59,0.427,0.427,,
9/26/2019 22:59:59,0.633,0.633,,
9/26/2019 23:59:59,0.500,0.500,,
9/27/2019 00:59:59,0.669,0.669,,
9/27/2019 01:59:59,0.642,0.642,,
9/27/2019 02:59:59,0.779,0.779,,
9/27/2019 03:59:59,0.833,0.833,,
9/27/2019 04:59:59,0.336,0.336,,
9/27/2019 05:59:59,0.344,0.344,,
9/27/2019 06:59:59,0.151,0.151,,
9/27/2019 07:59:59,0.029,0.029,,
9/27/2019 08:59:59,0.006,0.006,,
9/27/2019 09:59:59,0.064,0.064,,
9/27/2019 10:59:59,0.047,0.047,,
9/27/2019 11:59:59,0.007,0.007,,
9/27/2019 12:59:59,0.007,0.007,,
9/27/2019 13:59:59,0.007,0.007,,
9/27/2019 14:59:59,0.007,0.007,,
9/27/2019 15:59:59,0.008,0.008,,
9/27/2019 16:59:59,0.007,0.007,,
9/27/2019 17:59:59,0.007,0.007,,
9/27/2019 18:59:59,0.007,0.007,,
9/27/2019 19:59:59,0.006,0.006,,
9/27/2019 20:59:59,0.006,0.006,,
9/27/2019 21:59:59,0.005,0.005,,
9/27/2019 22:59:59,0.007,0.007,,
9/27/2019 23:59:59,0.007,0.007,,
9/28/2019 00:59:59,0.006,0.006,,
9/28/2019 01:59:59,0.007,0.007,,
9/28/2019 02:59:59,0.007,0.007,,
9/28/2019 03:59:59,0.007,0.007,,
9/28/2019 04:59:59,0.008,0.008,,
9/28/2019 05:59:59,0.007,0.007,,
9/28/2019 06:59:59,0.008,0.008,,
9/28/2019 07:59:59,0.009,0.009,,
9/28/2019 08:59:59,0.008,0.008,,
9/28/2019 09:59:59,0.008,0.008,,
9/28/2019 10:59:59,0.002,0.002,,
9/28/2019 11:59:59,0.303,0.303,,
9/28/2019 12:59:59,0.764,0.764,,
9/28/2019 13:59:59,0.782,0.782,,
9/28/2019 14:59:59,0.625,0.625,,
9/28/2019 15:59:59,0.717,0.717,,
9/28/2019 16:59:59,0.867,0.867,,
9/28/2019 17:59:59,0.670,0.670,,
9/28/2019 18:59:59,0.698,0.698,,
9/28/2019 19:59:59,0.717,0.717,,
9/28/2019 20:59:59,1.148,1.148,,
9/28/2019 21:59:59,1.280,1.280,,
9/28/2019 22:59:59,1.300,1.300,,
9/28/2019 23:59:59,0.976,0.976,,
9/29/2019 00:59:59,0.867,0.867,,
9/29/2019 01:59:59,1.049,1.049,,
9/29/2019 02:59:59,1.315,1.315,,
9/29/2019 03:59:59,1.102,1.102,,
9/29/2019 04:59:59,1.076,1.076,,
9/29/2019 05:59:59,0.907,0.907,,
9/29/2019 06:59:59,0.528,0.528,,
9/29/2019 07:59:59,0.054,0.054,,
9/29/2019 08:59:59,0.172,0.172,,
9/29/2019 09:59:59,0.002,0.002,,
9/29/2019 10:59:59,0.002,0.002,,
9/29/2019 11:59:59,0.003,0.003,,
9/29/2019 12:59:59,0.001,0.001,,
9/29/2019 13:59:59,0.002,0.002,,
9/29/2019 14:59:59,0.001,0.001,,
9/29/2019 15:59:59,0.003,0.003,,
9/29/2019 16:59:59,0.002,0.002,,
9/29/2019 17:59:59,0.001,0.001,,
9/29/2019 18:59:59,0.001,0.001,,
9/29/2019 19:59:59,0.001,0.001,,
9/29/2019 20:59:59,0.001,0.001,,
9/29/2019 21:59:59,0.001,0.001,,
9/29/2019 22:59:59,0.002,0.002,,
9/29/2019 23:59:59,0.002,0.002,,
9/30/2019 00:59:59,0.002,0.002,,
9/30/2019 01:59:59,0.001,0.001,,
9/30/2019 02:59:59,0.001,0.001,,
9/30/2019 03:59:59,0.001,0.001,,
9/30/2019 04:59:59,0.001,0.001,,
9/30/2019 05:59:59,0.001,0.001,,
9/30/2019 06:59:59,0.002,0.002,,
9/30/2019 07:59:59,0.002,0.002,,
9/30/2019 08:59:59,0.003,0.003,,
9/30/2019 09:59:59,0.002,0.002,,
9/30/2019 10:59:59,0.001,0.001,,
9/30/2019 11:59:59,0.000,0.000,,
9/30/2019 12:59:59,0.001,0.001,,
9/30/2019 13:59:59,0.002,0.002,,
9/30/2019 14:59:59,0.003,0.003,,
9/30/2019 15:59:59,0.003,0.003,,
9/30/2019 16:59:59,0.002,0.002,,
9/30/2019 17:59:59,0.003,0.003,,
9/30/2019 18:59:59,0.007,0.007,,
9/30/2019 19:59:59,0.389,0.389,,
9/30/2019 20:59:59,0.649,0.649,,
9/30/2019 21:59:59,0.767,0.767,,
9/30/2019 22:59:59,0.975,0.975,,
9/30/2019 23:59:59,0.909,0.909,,
6/1/2020 00:59:59,0.000,0.000,,
6/1/2020 01:59:59,0.000,0.000,,
6/1/2020 02:59:59,0.000,0.000,,
6/1/2020 03:59:59,0.000,0.000,,
6/1/2020 04:59:59,0.000,0.000,,
6/1/2020 05:59:59,0.000,0.000,,
6/1/2020 06:59:59,0.000,0.000,,
6/1/2020 07:59:59,0.000,0.000,,
6/1/2020 08:59:59,0.000,0.000,,
6/1/2020 09:59:59,0.080,0.080,,
6/1/2020 10:59:59,1.847,1.847,,
6/1/2020 11:59:59,,,,
6/1/2020 12:59:59,,,,
6/1/2020 13:59:59,,,,
6/1/2020 14:59:59,0.246,0.246,,
6/1/2020 15:59:59,0.081,0.081,,
6/1/2020 16:59:59,,,,
6/1/2020 17:59:59,,,,
6/1/2020 18:59:59,,,,
6/1/2020 19:59:59,,,,
6/1/2020 20:59:59,,,,
6/1/2020 21:59:59,,,,
6/1/2020 22:59:59,,,,
6/1/2020 23:59:59,,,,
6/2/2020 00:59:59,,,,
6/2/2020 01:59:59,,,,
6/2/2020 02:59:59,,,,
6/2/2020 03:59:59,,,,
6/2/2020 04:59:59,,,,
6/2/2020 05:59:59,,,,
6/2/2020 06:59:59,,,,
6/2/2020 07:59:59,,,,
6/2/2020 08:59:59,,,,
6/2/2020 09:59:59,,,,
6/2/2020 10:59:59,,,,
6/2/2020 11:59:59,0.013,0.013,,
6/2/2020 12:59:59,0.012,0.012,,
6/2/2020 13:59:59,0.013,0.013,,
6/2/2020 14:59:59,0.013,0.013,,
6/2/2020 15:59:59,0.017,0.017,,
6/2/2020 16:59:59,0.013,0.013,,
6/2/2020 17:59:59,0.012,0.012,,
6/2/2020 18:59:59,0.186,0.186,,
6/2/2020 19:59:59,0.695,0.695,,
6/2/2020 20:59:59,0.885,0.885,,
6/2/2020 21:59:59,0.882,0.882,,
6/2/2020 22:59:59,1.059,1.059,,
6/2/2020 23:59:59,1.062,1.062,,
6/3/2020 00:59:59,0.992,0.992,,
6/3/2020 01:59:59,0.985,0.985,,
6/3/2020 02:59:59,1.003,1.003,,
6/3/2020 03:59:59,1.031,1.031,,
6/3/2020 04:59:59,1.077,1.077,,
6/3/2020 05:59:59,1.004,1.004,,
6/3/2020 06:59:59,1.029,1.029,,
6/3/2020 07:59:59,1.037,1.037,,
6/3/2020 08:59:59,1.059,1.059,,
6/3/2020 09:59:59,0.965,0.965,,
6/3/2020 10:59:59,1.015,1.015,,
6/3/2020 11:59:59,1.012,1.012,,
6/3/2020 12:59:59,1.082,1.082,,
6/3/2020 13:59:59,1.149,1.149,,
6/3/2020 14:59:59,1.164,1.164,,
6/3/2020 15:59:59,1.042,1.042,,
6/3/2020 16:59:59,0.926,0.926,,
6/3/2020 17:59:59,0.805,0.805,,
6/3/2020 18:59:59,0.752,0.752,,
6/3/2020 19:59:59,0.766,0.766,,
6/3/2020 20:59:59,0.757,0.757,,
6/3/2020 21:59:59,0.690,0.690,,
6/3/2020 22:59:59,0.675,0.675,,
6/3/2020 23:59:59,0.476,0.476,,
6/4/2020 00:59:59,0.683,0.683,,
6/4/2020 01:59:59,0.606,0.606,,
6/4/2020 02:59:59,0.273,0.273,,
6/4/2020 03:59:59,0.306,0.306,,
6/4/2020 04:59:59,0.176,0.176,,
6/4/2020 05:59:59,0.156,0.156,,
6/4/2020 06:59:59,0.321,0.321,,
6/4/2020 07:59:59,0.462,0.462,,
6/4/2020 08:59:59,0.207,0.207,,
6/4/2020 09:59:59,0.218,0.218,,
6/4/2020 10:59:59,0.066,0.066,,
6/4/2020 11:59:59,0.010,0.010,,
6/4/2020 12:59:59,0.007,0.007,,
6/4/2020 13:59:59,0.003,0.003,,
6/4/2020 14:59:59,0.002,0.002,,
6/4/2020 15:59:59,0.002,0.002,,
6/4/2020 16:59:59,0.001,0.001,,
6/4/2020 17:59:59,0.004,0.004,,
6/4/2020 18:59:59,0.007,0.007,,
6/4/2020 19:59:59,0.010,0.010,,
6/4/2020 20:59:59,0.010,0.010,,
6/4/2020 21:59:59,0.011,0.011,,
6/4/2020 22:59:59,0.010,0.010,,
6/4/2020 23:59:59,0.011,0.011,,
6/5/2020 00:59:59,0.013,0.013,,
6/5/2020 01:59:59,0.013,0.013,,
6/5/2020 02:59:59,0.152,0.152,,
6/5/2020 03:59:59,0.386,0.386,,
6/5/2020 04:59:59,0.608,0.608,,
6/5/2020 05:59:59,0.817,0.817,,
6/5/2020 06:59:59,0.794,0.794,,
6/5/2020 07:59:59,0.557,0.557,,
6/5/2020 08:59:59,0.146,0.146,,
6/5/2020 09:59:59,0.013,0.013,,
6/5/2020 10:59:59,0.011,0.011,,
6/5/2020 11:59:59,0.008,0.008,,
6/5/2020 12:59:59,0.005,0.005,,
6/5/2020 13:59:59,0.002,0.002,,
6/5/2020 14:59:59,0.000,0.000,,
6/5/2020 15:59:59,0.004,0.004,,
6/5/2020 16:59:59,0.005,0.005,,
6/5/2020 17:59:59,0.009,0.009,,
6/5/2020 18:59:59,0.013,0.013,,
6/5/2020 19:59:59,0.021,0.021,,
6/5/2020 20:59:59,0.021,0.021,,
6/5/2020 21:59:59,0.021,0.021,,
6/5/2020 22:59:59,0.021,0.021,,
6/5/2020 23:59:59,0.023,0.023,,
6/6/2020 00:59:59,0.025,0.025,,
6/6/2020 01:59:59,0.267,0.267,,
6/6/2020 02:59:59,0.035,0.035,,
6/6/2020 03:59:59,0.206,0.206,,
6/6/2020 04:59:59,0.336,0.336,,
6/6/2020 05:59:59,0.810,0.810,,
6/6/2020 06:59:59,1.240,1.240,,
6/6/2020 07:59:59,0.868,0.868,,
6/6/2020 08:59:59,0.427,0.427,,
6/6/2020 09:59:59,0.226,0.226,,
6/6/2020 10:59:59,0.043,0.043,,
6/6/2020 11:59:59,0.025,0.025,,
6/6/2020 12:59:59,0.024,0.024,,
6/6/2020 13:59:59,0.028,0.028,,
6/6/2020 14:59:59,0.028,0.028,,
6/6/2020 15:59:59,0.038,0.038,,
6/6/2020 16:59:59,0.571,0.571,,
6/6/2020 17:59:59,0.175,0.175,,
6/6/2020 18:59:59,0.032,0.032,,
6/6/2020 19:59:59,0.436,0.436,,
6/6/2020 20:59:59,0.612,0.612,,
6/6/2020 21:59:59,0.689,0.689,,
6/6/2020 22:59:59,0.381,0.381,,
6/6/2020 23:59:59,0.530,0.530,,
6/7/2020 00:59:59,0.685,0.685,,
6/7/2020 01:59:59,0.781,0.781,,
6/7/2020 02:59:59,0.667,0.667,,
6/7/2020 03:59:59,0.599,0.599,,
6/7/2020 04:59:59,0.589,0.589,,
6/7/2020 05:59:59,0.345,0.345,,
6/7/2020 06:59:59,0.073,0.073,,
6/7/2020 07:59:59,0.041,0.041,,
6/7/2020 08:59:59,0.028,0.028,,
6/7/2020 09:59:59,0.115,0.115,,
6/7/2020 10:59:59,0.015,0.015,,
6/7/2020 11:59:59,0.014,0.014,,
6/7/2020 12:59:59,0.014,0.014,,
6/7/2020 13:59:59,0.014,0.014,,
6/7/2020 14:59:59,0.014,0.014,,
6/7/2020 15:59:59,0.014,0.014,,
6/7/2020 16:59:59,0.014,0.014,,
6/7/2020 17:59:59,0.014,0.014,,
6/7/2020 18:59:59,0.015,0.015,,
6/7/2020 19:59:59,0.015,0.015,,
6/7/2020 20:59:59,0.015,0.015,,
6/7/2020 21:59:59,0.015,0.015,,
6/7/2020 22:59:59,0.015,0.015,,
6/7/2020 23:59:59,0.015,0.015,,
6/8/2020 00:59:59,0.015,0.015,,
6/8/2020 01:59:59,0.015,0.015,,
6/8/2020 02:59:59,0.015,0.015,,
6/8/2020 03:59:59,0.015,0.015,,
6/8/2020 04:59:59,0.015,0.015,,
6/8/2020 05:59:59,0.015,0.015,,
6/8/2020 06:59:59,0.015,0.015,,
6/8/2020 07:59:59,0.015,0.015,,
6/8/2020 08:59:59,0.015,0.015,,
6/8/2020 09:59:59,0.012,0.012,,
6/8/2020 10:59:59,0.012,0.012,,
6/8/2020 11:59:59,0.009,0.009,,
6/8/2020 12:59:59,0.009,0.009,,
6/8/2020 13:59:59,0.008,0.008,,
6/8/2020 14:59:59,0.004,0.004,,
6/8/2020 15:59:59,0.006,0.006,,
6/8/2020 16:59:59,0.009,0.009,,
6/8/2020 17:59:59,0.011,0.011,,
6/8/2020 18:59:59,0.012,0.012,,
6/8/2020 19:59:59,0.012,0.012,,
6/8/2020 20:59:59,0.012,0.012,,
6/8/2020 21:59:59,0.012,0.012,,
6/8/2020 22:59:59,0.011,0.011,,
6/8/2020 23:59:59,0.012,0.012,,
6/9/2020 00:59:59,0.012,0.012,,
6/9/2020 01:59:59,0.012,0.012,,
6/9/2020 02:59:59,0.013,0.013,,
6/9/2020 03:59:59,0.012,0.012,,
6/9/2020 04:59:59,0.012,0.012,,
6/9/2020 05:59:59,0.012,0.012,,
6/9/2020 06:59:59,0.012,0.012,,
6/9/2020 07:59:59,0.013,0.013,,
6/9/2020 08:59:59,0.018,0.018,,
6/9/2020 09:59:59,0.011,0.011,,
6/9/2020 10:59:59,0.011,0.011,,
6/9/2020 11:59:59,0.011,0.011,,
6/9/2020 12:59:59,0.011,0.011,,
6/9/2020 13:59:59,0.010,0.010,,
6/9/2020 14:59:59,0.008,0.008,,
6/9/2020 15:59:59,0.009,0.009,,
6/9/2020 16:59:59,0.005,0.005,,
6/9/2020 17:59:59,0.005,0.005,,
6/9/2020 18:59:59,0.008,0.008,,
6/9/2020 19:59:59,0.011,0.011,,
6/9/2020 20:59:59,0.011,0.011,,
6/9/2020 21:59:59,0.011,0.011,,
6/9/2020 22:59:59,0.008,0.008,,
6/9/2020 23:59:59,0.006,0.006,,
6/10/2020 00:59:59,0.005,0.005,,
6/10/2020 01:59:59,0.003,0.003,,
6/10/2020 02:59:59,0.000,0.000,,
6/10/2020 03:59:59,,,,
6/10/2020 04:59:59,,,,
6/10/2020 05:59:59,0.002,0.002,,
6/10/2020 06:59:59,0.001,0.001,,
6/10/2020 07:59:59,,,,
6/10/2020 08:59:59,0.001,0.001,,
6/10/2020 09:59:59,,,,
6/10/2020 10:59:59,,,,
6/10/2020 11:59:59,,,,
6/10/2020 12:59:59,0.000,0.000,,
6/10/2020 13:59:59,0.002,0.002,,
6/10/2020 14:59:59,0.001,0.001,,
6/10/2020 15:59:59,0.001,0.001,,
6/10/2020 16:59:59,0.127,0.127,,
6/10/2020 17:59:59,0.173,0.173,,
6/10/2020 18:59:59,0.120,0.120,,
6/10/2020 19:59:59,0.148,0.148,,
6/10/2020 20:59:59,0.143,0.143,,
6/10/2020 21:59:59,0.446,0.446,,
6/10/2020 22:59:59,0.590,0.590,,
6/10/2020 23:59:59,0.569,0.569,,
6/11/2020 00:59:59,0.646,0.646,,
6/11/2020 01:59:59,0.616,0.616,,
6/11/2020 02:59:59,0.643,0.643,,
6/11/2020 03:59:59,0.594,0.594,,
6/11/2020 04:59:59,0.297,0.297,,
6/11/2020 05:59:59,0.298,0.298,,
6/11/2020 06:59:59,0.470,0.470,,
6/11/2020 07:59:59,0.630,0.630,,
6/11/2020 08:59:59,0.730,0.730,,
6/11/2020 09:59:59,0.782,0.782,,
6/11/2020 10:59:59,0.748,0.748,,
6/11/2020 11:59:59,0.717,0.717,,
6/11/2020 12:59:59,0.665,0.665,,
6/11/2020 13:59:59,0.370,0.370,,
6/11/2020 14:59:59,0.074,0.074,,
6/11/2020 15:59:59,0.016,0.016,,
6/11/2020 16:59:59,0.019,0.019,,
6/11/2020 17:59:59,0.021,0.021,,
6/11/2020 18:59:59,0.022,0.022,,
6/11/2020 19:59:59,0.022,0.022,,
6/11/2020 20:59:59,0.022,0.022,,
6/11/2020 21:59:59,0.021,0.021,,
6/11/2020 22:59:59,0.028,0.028,,
6/11/2020 23:59:59,0.057,0.057,,
6/12/2020 00:59:59,0.187,0.187,,
6/12/2020 01:59:59,0.442,0.442,,
6/12/2020 02:59:59,0.532,0.532,,
6/12/2020 03:59:59,0.152,0.152,,
6/12/2020 04:59:59,0.135,0.135,,
6/12/2020 05:59:59,0.042,0.042,,
6/12/2020 06:59:59,0.022,0.022,,
6/12/2020 07:59:59,0.047,0.047,,
6/12/2020 08:59:59,0.196,0.196,,
6/12/2020 09:59:59,0.022,0.022,,
6/12/2020 10:59:59,0.022,0.022,,
6/12/2020 11:59:59,0.022,0.022,,
6/12/2020 12:59:59,0.022,0.022,,
6/12/2020 13:59:59,0.022,0.022,,
6/12/2020 14:59:59,0.022,0.022,,
6/12/2020 15:59:59,0.022,0.022,,
6/12/2020 16:59:59,0.021,0.021,,
6/12/2020 17:59:59,0.021,0.021,,
6/12/2020 18:59:59,0.020,0.020,,
6/12/2020 19:59:59,0.021,0.021,,
6/12/2020 20:59:59,0.540,0.540,,
6/12/2020 21:59:59,0.528,0.528,,
6/12/2020 22:59:59,0.536,0.536,,
6/12/2020 23:59:59,0.357,0.357,,
6/13/2020 00:59:59,0.527,0.527,,
6/13/2020 01:59:59,0.589,0.589,,
6/13/2020 02:59:59,0.643,0.643,,
6/13/2020 03:59:59,0.474,0.474,,
6/13/2020 04:59:59,0.294,0.294,,
6/13/2020 05:59:59,,,,
6/13/2020 06:59:59,0.002,0.002,,
6/13/2020 07:59:59,0.305,0.305,,
6/13/2020 08:59:59,0.269,0.269,,
6/13/2020 09:59:59,0.288,0.288,,
6/13/2020 10:59:59,0.206,0.206,,
6/13/2020 11:59:59,0.194,0.194,,
6/13/2020 12:59:59,0.238,0.238,,
6/13/2020 13:59:59,0.136,0.136,,
6/13/2020 14:59:59,0.238,0.238,,
6/13/2020 15:59:59,0.259,0.259,,
6/13/2020 16:59:59,0.264,0.264,,
6/13/2020 17:59:59,0.369,0.369,,
6/13/2020 18:59:59,0.416,0.416,,
6/13/2020 19:59:59,0.316,0.316,,
6/13/2020 20:59:59,0.270,0.270,,
6/13/2020 21:59:59,0.171,0.171,,
6/13/2020 22:59:59,0.090,0.090,,
6/13/2020 23:59:59,0.010,0.010,,
6/14/2020 00:59:59,0.008,0.008,,
6/14/2020 01:59:59,0.007,0.007,,
6/14/2020 02:59:59,0.006,0.006,,
6/14/2020 03:59:59,0.009,0.009,,
6/14/2020 04:59:59,0.019,0.019,,
6/14/2020 05:59:59,0.007,0.007,,
6/14/2020 06:59:59,0.007,0.007,,
6/14/2020 07:59:59,0.007,0.007,,
6/14/2020 08:59:59,0.008,0.008,,
6/14/2020 09:59:59,0.012,0.012,,
6/14/2020 10:59:59,0.007,0.007,,
6/14/2020 11:59:59,0.007,0.007,,
6/14/2020 12:59:59,0.006,0.006,,
6/14/2020 13:59:59,0.006,0.006,,
6/14/2020 14:59:59,0.006,0.006,,
6/14/2020 15:59:59,0.006,0.006,,
6/14/2020 16:59:59,0.006,0.006,,
6/14/2020 17:59:59,0.005,0.005,,
6/14/2020 18:59:59,0.006,0.006,,
6/14/2020 19:59:59,,,,
6/14/2020 20:59:59,0.007,0.007,,
6/14/2020 21:59:59,0.007,0.007,,
6/14/2020 22:59:59,0.007,0.007,,
6/14/2020 23:59:59,0.007,0.007,,
6/15/2020 00:59:59,0.007,0.007,,
6/15/2020 01:59:59,0.007,0.007,,
6/15/2020 02:59:59,0.007,0.007,,
6/15/2020 03:59:59,0.007,0.007,,
6/15/2020 04:59:59,0.007,0.007,,
6/15/2020 05:59:59,0.007,0.007,,
6/15/2020 06:59:59,0.006,0.006,,
6/15/2020 07:59:59,0.004,0.004,,
6/15/2020 08:59:59,0.003,0.003,,
6/15/2020 09:59:59,0.011,0.011,,
6/15/2020 10:59:59,0.010,0.010,,
6/15/2020 11:59:59,0.007,0.007,,
6/15/2020 12:59:59,0.005,0.005,,
6/15/2020 13:59:59,0.001,0.001,,
6/15/2020 14:59:59,,,,
6/15/2020 15:59:59,,,,
6/15/2020 16:59:59,,,,
6/15/2020 17:59:59,0.002,0.002,,
6/15/2020 18:59:59,0.005,0.005,,
6/15/2020 19:59:59,0.013,0.013,,
6/15/2020 20:59:59,0.017,0.017,,
6/15/2020 21:59:59,0.018,0.018,,
6/15/2020 22:59:59,0.018,0.018,,
6/15/2020 23:59:59,0.017,0.017,,
6/16/2020 00:59:59,0.017,0.017,,
6/16/2020 01:59:59,0.016,0.016,,
6/16/2020 02:59:59,0.016,0.016,,
6/16/2020 03:59:59,0.017,0.017,,
6/16/2020 04:59:59,0.018,0.018,,
6/16/2020 05:59:59,0.017,0.017,,
6/16/2020 06:59:59,0.012,0.012,,
6/16/2020 07:59:59,0.006,0.006,,
6/16/2020 08:59:59,0.000,0.000,,
6/16/2020 09:59:59,,,,
6/16/2020 10:59:59,,,,
6/16/2020 11:59:59,,,,
6/16/2020 12:59:59,,,,
6/16/2020 13:59:59,,,,
6/16/2020 14:59:59,,,,
6/16/2020 15:59:59,,,,
6/16/2020 16:59:59,,,,
6/16/2020 17:59:59,,,,
6/16/2020 18:59:59,,,,
6/16/2020 19:59:59,0.009,0.009,,
6/16/2020 20:59:59,0.014,0.014,,
6/16/2020 21:59:59,0.018,0.018,,
6/16/2020 22:59:59,0.020,0.020,,
6/16/2020 23:59:59,0.020,0.020,,
6/17/2020 00:59:59,0.021,0.021,,
6/17/2020 01:59:59,0.021,0.021,,
6/17/2020 02:59:59,0.018,0.018,,
6/17/2020 03:59:59,0.012,0.012,,
6/17/2020 04:59:59,0.004,0.004,,
6/17/2020 05:59:59,,,,
6/17/2020 06:59:59,,,,
6/17/2020 07:59:59,,,,
6/17/2020 08:59:59,,,,
6/17/2020 09:59:59,,,,
6/17/2020 10:59:59,0.009,0.009,,
6/17/2020 11:59:59,0.008,0.008,,
6/17/2020 12:59:59,0.009,0.009,,
6/17/2020 13:59:59,0.013,0.013,,
6/17/2020 14:59:59,0.010,0.010,,
6/17/2020 15:59:59,0.012,0.012,,
6/17/2020 16:59:59,0.010,0.010,,
6/17/2020 17:59:59,0.010,0.010,,
6/17/2020 18:59:59,0.009,0.009,,
6/17/2020 19:59:59,0.019,0.019,,
6/17/2020 20:59:59,0.037,0.037,,
6/17/2020 21:59:59,0.045,0.045,,
6/17/2020 22:59:59,0.047,0.047,,
6/17/2020 23:59:59,0.047,0.047,,
6/18/2020 00:59:59,0.043,0.043,,
6/18/2020 01:59:59,0.041,0.041,,
6/18/2020 02:59:59,0.033,0.033,,
6/18/2020 03:59:59,0.030,0.030,,
6/18/2020 04:59:59,0.033,0.033,,
6/18/2020 05:59:59,0.029,0.029,,
6/18/2020 06:59:59,0.021,0.021,,
6/18/2020 07:59:59,0.011,0.011,,
6/18/2020 08:59:59,0.013,0.013,,
6/18/2020 09:59:59,0.012,0.012,,
6/18/2020 10:59:59,0.013,0.013,,
6/18/2020 11:59:59,0.012,0.012,,
6/18/2020 12:59:59,0.012,0.012,,
6/18/2020 13:59:59,0.011,0.011,,
6/18/2020 14:59:59,0.012,0.012,,
6/18/2020 15:59:59,0.012,0.012,,
6/18/2020 16:59:59,0.011,0.011,,
6/18/2020 17:59:59,0.012,0.012,,
6/18/2020 18:59:59,0.011,0.011,,
6/18/2020 19:59:59,0.021,0.021,,
6/18/2020 20:59:59,0.036,0.036,,
6/18/2020 21:59:59,0.036,0.036,,
6/18/2020 22:59:59,0.034,0.034,,
6/18/2020 23:59:59,0.032,0.032,,
6/19/2020 00:59:59,0.036,0.036,,
6/19/2020 01:59:59,0.042,0.042,,
6/19/2020 02:59:59,0.047,0.047,,
6/19/2020 03:59:59,0.096,0.096,,
6/19/2020 04:59:59,0.118,0.118,,
6/19/2020 05:59:59,0.047,0.047,,
6/19/2020 06:59:59,0.050,0.050,,
6/19/2020 07:59:59,0.038,0.038,,
6/19/2020 08:59:59,0.013,0.013,,
6/19/2020 09:59:59,0.003,0.003,,
6/19/2020 10:59:59,0.008,0.008,,
6/19/2020 11:59:59,0.008,0.008,,
6/19/2020 12:59:59,0.008,0.008,,
6/19/2020 13:59:59,0.008,0.008,,
6/19/2020 14:59:59,0.006,0.006,,
6/19/2020 15:59:59,0.006,0.006,,
6/19/2020 16:59:59,0.002,0.002,,
6/19/2020 17:59:59,0.002,0.002,,
6/19/2020 18:59:59,0.018,0.018,,
6/19/2020 19:59:59,0.037,0.037,,
6/19/2020 20:59:59,0.062,0.062,,
6/19/2020 21:59:59,0.064,0.064,,
6/19/2020 22:59:59,0.100,0.100,,
6/19/2020 23:59:59,0.077,0.077,,
6/20/2020 00:59:59,0.075,0.075,,
6/20/2020 01:59:59,0.073,0.073,,
6/20/2020 02:59:59,0.076,0.076,,
6/20/2020 03:59:59,0.078,0.078,,
6/20/2020 04:59:59,0.076,0.076,,
6/20/2020 05:59:59,0.060,0.060,,
6/20/2020 06:59:59,0.052,0.052,,
6/20/2020 07:59:59,0.016,0.016,,
6/20/2020 08:59:59,0.006,0.006,,
6/20/2020 09:59:59,0.006,0.006,,
6/20/2020 10:59:59,0.004,0.004,,
6/20/2020 11:59:59,0.006,0.006,,
6/20/2020 12:59:59,0.012,0.012,,
6/20/2020 13:59:59,0.003,0.003,,
6/20/2020 14:59:59,0.006,0.006,,
6/20/2020 15:59:59,0.005,0.005,,
6/20/2020 16:59:59,0.004,0.004,,
6/20/2020 17:59:59,0.005,0.005,,
6/20/2020 18:59:59,0.019,0.019,,
6/20/2020 19:59:59,0.065,0.065,,
6/20/2020 20:59:59,0.058,0.058,,
6/20/2020 21:59:59,0.048,0.048,,
6/20/2020 22:59:59,0.038,0.038,,
6/20/2020 23:59:59,0.052,0.052,,
6/21/2020 00:59:59,0.058,0.058,,
6/21/2020 01:59:59,0.062,0.062,,
6/21/2020 02:59:59,0.280,0.280,,
6/21/2020 03:59:59,0.308,0.308,,
6/21/2020 04:59:59,0.148,0.148,,
6/21/2020 05:59:59,0.036,0.036,,
6/21/2020 06:59:59,0.003,0.003,,
6/21/2020 07:59:59,0.001,0.001,,
6/21/2020 08:59:59,0.001,0.001,,
6/21/2020 09:59:59,0.001,0.001,,
6/21/2020 10:59:59,0.001,0.001,,
6/21/2020 11:59:59,0.002,0.002,,
6/21/2020 12:59:59,0.005,0.005,,
