Dump_DateTime,SampleID,LWC_avg,NumHrs
7/5/2012 03:00:00,12C3079,0.793,3
7/5/2012 12:00:00,12C3080,0.317,3
7/7/2012 13:00:00,12C3081,0.310,3
7/7/2012 15:00:00,12C3082,0.260,2
7/8/2012 02:00:00,12C3083,0.663,3
7/8/2012 03:00:00,12C3084,0.863,3
7/8/2012 06:00:00,12C3085,0.540,3
7/11/2012 05:00:00,12C3086,0.125,2
7/11/2012 06:00:00,12C3087,0.130,1
7/15/2012 19:00:00,12C3090,0.550,3
7/15/2012 21:00:00,12C3091,0.593,3
7/16/2012 00:00:00,12C3092,1.320,3
7/16/2012 06:00:00,12C3093,1.193,3
7/16/2012 09:00:00,12C3094,1.580,3
7/16/2012 12:00:00,12C3095,0.320,3
7/16/2012 15:00:00,12C3096,0.130,2
7/17/2012 00:00:00,12C3097,0.205,2
7/17/2012 03:00:00,12C3098,0.443,3
7/17/2012 07:00:00,12C3099,0.223,3
7/17/2012 09:00:00,12C3100,0.150,3
7/17/2012 19:00:00,12C3101,1.040,3
7/17/2012 21:00:00,12C3102,1.410,2
7/18/2012 00:00:00,12C3103,1.430,3
7/18/2012 03:00:00,12C3104,0.963,3
7/18/2012 06:00:00,12C3105,0.487,3
7/18/2012 12:00:00,12C3106,0.197,3
7/22/2012 10:00:00,12C3109,0.080,2
7/23/2012 06:00:00,12C3110,0.350,3
7/23/2012 09:00:00,12C3111,0.353,3
7/23/2012 12:00:00,12C3112,0.427,3
7/23/2012 21:00:00,12C3113,0.170,2
7/24/2012 00:00:00,12C3114,0.310,3
7/24/2012 03:00:00,12C3115,0.723,3
7/24/2012 06:00:00,12C3116,0.893,3
7/24/2012 09:00:00,12C3117,0.793,3
7/24/2012 12:00:00,12C3118,0.690,3
7/24/2012 15:00:00,12C3119,0.337,3
7/24/2012 18:00:00,12C3120,0.307,3
7/24/2012 21:00:00,12C3121,0.060,3
7/25/2012 00:00:00,12C3122,0.163,3
7/25/2012 03:00:00,12C3123,0.647,3
7/25/2012 06:00:00,12C3124,0.723,3
7/25/2012 09:00:00,12C3125,0.660,3
7/25/2012 12:00:00,12C3126,0.223,3
7/25/2012 15:00:00,12C3127,0.080,3
7/25/2012 18:00:00,12C3128,0.080,3
7/26/2012 09:00:00,12C3129,0.550,3
7/26/2012 12:00:00,12C3130,1.110,3
7/26/2012 15:00:00,12C3131,1.430,3
7/26/2012 18:00:00,12C3132,0.900,3
7/27/2012 00:00:00,12C3133,0.920,3
7/27/2012 03:00:00,12C3134,0.667,3
7/27/2012 06:00:00,12C3135,0.933,3
7/27/2012 10:00:00,12C3136,0.303,3
7/27/2012 12:00:00,12C3137,0.313,3
7/27/2012 15:00:00,12C3138,0.170,3
7/27/2012 18:00:00,12C3139,0.153,3
7/28/2012 03:00:00,12C3140,0.180,3
7/28/2012 06:00:00,12C3141,0.253,3
7/28/2012 09:00:00,12C3142,0.203,3
7/31/2012 07:00:00,12C3145,0.160,3
7/31/2012 09:00:00,12C3146,0.153,3
8/1/2012 04:00:00,12C3147,0.410,2
8/1/2012 06:00:00,12C3148,0.317,3
8/1/2012 09:00:00,12C3149,0.353,3
8/1/2012 22:00:00,12C3150,,0
8/2/2012 00:00:00,12C3151,0.425,2
8/2/2012 03:00:00,12C3152,0.600,3
8/2/2012 06:00:00,12C3153,0.347,3
8/3/2012 06:00:00,12C3154,0.070,2
8/3/2012 09:00:00,12C3155,0.580,3
8/3/2012 12:00:00,12C3156,0.437,3
8/5/2012 06:00:00,12C3157,0.373,3
8/5/2012 09:00:00,12C3158,0.573,3
8/5/2012 12:00:00,12C3159,0.720,3
8/5/2012 15:00:00,12C3160,0.527,3
8/5/2012 18:00:00,12C3161,0.470,3
8/6/2012 00:00:00,12C3162,0.857,3
8/6/2012 03:00:00,12C3163,0.560,3
8/6/2012 06:00:00,12C3164,0.457,3
8/6/2012 09:00:00,12C3165,0.767,3
8/6/2012 12:00:00,12C3166,0.407,3
8/9/2012 21:00:00,12C3171,0.663,3
8/10/2012 00:00:00,12C3172,0.757,3
8/10/2012 13:00:00,12C3173,0.357,3
8/10/2012 15:00:00,12C3174,0.355,2
8/10/2012 18:00:00,12C3175,0.553,3
8/10/2012 21:00:00,12C3176,0.753,3
8/11/2012 01:00:00,12C3177,0.917,3
8/11/2012 03:00:00,12C3178,0.923,3
8/11/2012 06:00:00,12C3179,0.723,3
8/11/2012 09:00:00,12C3180,0.577,3
8/11/2012 12:00:00,12C3181,0.530,3
8/11/2012 15:00:00,12C3182,0.380,3
8/12/2012 03:00:00,12C3183,0.510,3
8/12/2012 09:00:00,12C3184,0.557,3
8/13/2012 00:00:00,12C3185,0.963,3
8/13/2012 03:00:00,12C3186,1.150,3
8/13/2012 06:00:00,12C3187,1.297,3
8/13/2012 09:00:00,12C3188,1.293,3
8/13/2012 12:00:00,12C3189,0.863,3
8/13/2012 15:00:00,12C3190,0.085,2
8/14/2012 12:00:00,12C3191,0.190,1
8/14/2012 18:00:00,12C3192,0.190,1
8/15/2012 06:00:00,12C3193,0.977,3
8/15/2012 09:00:00,12C3194,0.910,3
8/15/2012 12:00:00,12C3195,0.440,3
8/15/2012 23:00:00,12C3196,0.217,3
8/16/2012 00:00:00,12C3197,0.210,3
8/16/2012 03:00:00,12C3198,0.170,3
8/16/2012 06:00:00,12C3199,0.390,3
8/16/2012 09:00:00,12C3200,0.423,3
8/16/2012 12:00:00,12C3203,0.200,1
8/17/2012 13:00:00,12C3204,0.140,3
8/17/2012 15:00:00,12C3205,0.567,3
8/17/2012 18:00:00,12C3206,0.493,3
8/18/2012 00:00:00,12C3207,0.423,3
8/18/2012 03:00:00,12C3208,0.383,3
8/18/2012 06:00:00,12C3209,0.373,3
8/18/2012 09:00:00,12C3210,0.677,3
8/18/2012 12:00:00,12C3211,0.260,3
8/27/2012 09:00:00,12C3214,0.225,2
8/27/2012 12:00:00,12C3215,0.440,3
8/27/2012 15:00:00,12C3216,0.513,3
8/27/2012 18:00:00,12C3217,0.777,3
8/27/2012 21:00:00,12C3218,0.620,3
8/28/2012 00:00:00,12C3219,0.757,3
8/28/2012 03:00:00,12C3220,1.147,3
8/28/2012 06:00:00,12C3221,0.923,3
8/28/2012 09:00:00,12C3222,0.783,3
8/28/2012 12:00:00,12C3223,0.473,3
8/28/2012 15:00:00,12C3224,0.120,1
8/30/2012 12:00:00,12C3225,0.135,2
8/31/2012 22:00:00,12C3228,0.253,3
9/1/2012 00:00:00,12C3229,0.370,3
9/1/2012 03:00:00,12C3230,0.250,3
9/4/2012 03:00:00,12C3231,0.600,3
9/4/2012 06:00:00,12C3232,1.183,3
9/4/2012 10:00:00,12C3233,1.240,3
9/4/2012 12:00:00,12C3234,0.720,3
9/4/2012 15:00:00,12C3235,0.340,3
9/4/2012 18:00:00,12C3236,0.400,3
9/4/2012 21:00:00,12C3237,0.790,3
9/5/2012 00:00:00,12C3238,0.360,3
9/5/2012 03:00:00,12C3239,0.400,3
9/5/2012 06:00:00,12C3240,0.457,3
9/5/2012 11:00:00,12C3241,,0
9/6/2012 07:00:00,12C3242,0.180,1
9/6/2012 09:00:00,12C3243,0.125,2
9/6/2012 21:00:00,12C3244,,0
9/7/2012 13:00:00,12C3247,0.720,1
9/7/2012 15:00:00,12C3248,,0
9/9/2012 00:00:00,12C3249,0.413,3
9/9/2012 03:00:00,12C3250,0.557,3
9/9/2012 06:00:00,12C3251,0.307,3
9/9/2012 23:00:00,12C3252,0.257,3
9/10/2012 00:00:00,12C3253,0.357,3
9/10/2012 03:00:00,12C3254,0.633,3
9/10/2012 06:00:00,12C3255,1.147,3
9/10/2012 09:00:00,12C3256,0.743,3
9/10/2012 12:00:00,12C3257,1.230,3
9/15/2012 00:00:00,12C3260,0.283,3
9/15/2012 03:00:00,12C3261,0.733,3
9/15/2012 06:00:00,12C3262,0.750,3
9/15/2012 09:00:00,12C3263,0.817,3
9/15/2012 12:00:00,12C3264,0.733,3
9/15/2012 15:00:00,12C3265,0.260,2
9/15/2012 21:00:00,12C3266,0.383,3
9/16/2012 00:00:00,12C3267,0.843,3
9/16/2012 03:00:00,12C3268,0.597,3
9/17/2012 06:00:00,12C3269,0.667,3
9/17/2012 09:00:00,12C3270,0.250,1
9/18/2012 09:00:00,12C3271,0.787,3
9/18/2012 12:00:00,12C3272,0.363,3
9/18/2012 15:00:00,12C3273,0.323,3
9/18/2012 18:00:00,12C3274,0.233,3
9/18/2012 21:00:00,12C3275,0.360,3
9/19/2012 00:00:00,12C3276,0.367,3
9/19/2012 03:00:00,12C3277,0.330,3
9/19/2012 06:00:00,12C3278,0.323,3
6/2/2013 00:00:00,13C3003,0.733,3
6/2/2013 03:00:00,13C3004,0.953,3
6/2/2013 06:00:00,13C3005,1.493,3
6/2/2013 09:00:00,13C3006,0.657,3
6/2/2013 12:00:00,13C3007,0.600,3
6/2/2013 18:00:00,13C3008,0.260,1
6/2/2013 21:00:00,13C3009,1.163,3
6/3/2013 00:00:00,13C3010,1.517,3
6/3/2013 03:00:00,13C3011,1.263,3
6/3/2013 06:00:00,13C3012,1.243,3
6/3/2013 09:00:00,13C3013,1.100,3
6/3/2013 12:00:00,13C3014,0.860,3
6/3/2013 15:00:00,13C3015,0.275,2
6/6/2013 19:00:00,13C3016,0.105,2
6/6/2013 21:00:00,13C3017,0.110,1
6/7/2013 00:00:00,13C3018,0.333,3
6/7/2013 03:00:00,13C3019,0.387,3
6/7/2013 06:00:00,13C3020,0.400,3
6/7/2013 09:00:00,13C3021,0.357,3
6/7/2013 15:00:00,13C3022,0.277,3
6/10/2013 21:00:00,13C3023,0.317,3
6/11/2013 00:00:00,13C3024,0.843,3
6/11/2013 03:00:00,13C3025,0.903,3
6/11/2013 06:00:00,13C3026,0.753,3
6/11/2013 09:00:00,13C3027,0.453,3
6/12/2013 12:00:00,13C3028,0.520,3
6/12/2013 15:00:00,13C3029,0.243,3
6/12/2013 22:00:00,13C3030,0.103,3
6/13/2013 01:00:00,13C3031,0.115,2
6/13/2013 12:00:00,13C3032,0.217,3
6/13/2013 15:00:00,13C3033,0.247,3
6/13/2013 18:00:00,13C3034,0.135,2
6/16/2013 12:00:00,13C3037,0.160,3
6/16/2013 15:00:00,13C3038,0.573,3
6/16/2013 18:00:00,13C3039,0.973,3
6/16/2013 21:00:00,13C3040,0.973,3
6/17/2013 12:00:00,13C3041,0.300,3
6/17/2013 16:00:00,13C3042,0.533,3
6/17/2013 18:00:00,13C3043,0.590,3
6/17/2013 21:00:00,13C3044,0.797,3
6/18/2013 00:00:00,13C3045,0.323,3
6/23/2013 03:00:00,13C3048,0.613,3
6/23/2013 06:00:00,13C3049,1.170,3
6/23/2013 09:00:00,13C3050,0.947,3
6/23/2013 12:00:00,13C3051,1.187,3
6/23/2013 15:00:00,13C3052,0.317,3
6/23/2013 18:00:00,13C3053,0.280,3
6/23/2013 21:00:00,13C3054,0.177,3
6/24/2013 00:00:00,13C3055,0.477,3
6/24/2013 07:00:00,13C3056,0.597,3
6/24/2013 13:00:00,13C3057,0.267,3
6/24/2013 18:00:00,13C3058,0.170,3
6/25/2013 00:00:00,13C3059,0.433,3
6/25/2013 03:00:00,13C3060,0.523,3
6/25/2013 11:00:00,13C3061,0.487,3
6/25/2013 12:00:00,13C3062,0.383,3
6/25/2013 18:00:00,13C3063,0.710,3
6/25/2013 21:00:00,13C3064,0.810,3
6/26/2013 00:00:00,13C3065,0.973,3
6/26/2013 03:00:00,13C3066,0.677,3
6/26/2013 06:00:00,13C3067,0.483,3
6/26/2013 10:00:00,13C3068,0.910,3
6/26/2013 12:00:00,13C3069,0.850,3
6/26/2013 15:00:00,13C3070,0.840,3
6/26/2013 22:00:00,13C3071,0.477,3
6/27/2013 00:00:00,13C3072,0.313,3
6/27/2013 03:00:00,13C3073,0.463,3
6/27/2013 06:00:00,13C3074,0.260,3
6/27/2013 09:00:00,13C3075,0.135,2
6/27/2013 21:00:00,13C3076,0.330,3
6/28/2013 03:00:00,13C3077,0.773,3
6/28/2013 06:00:00,13C3078,0.837,3
6/28/2013 09:00:00,13C3079,0.570,3
6/28/2013 12:00:00,13C3080,0.310,3
6/28/2013 15:00:00,13C3081,0.577,3
6/28/2013 18:00:00,13C3082,0.833,3
6/28/2013 21:00:00,13C3083,0.843,3
6/29/2013 00:00:00,13C3084,0.470,1
6/29/2013 11:00:00,13C3085,0.397,3
6/29/2013 12:00:00,13C3086,0.383,3
6/29/2013 18:00:00,13C3087,0.520,3
6/29/2013 21:00:00,13C3088,0.573,3
6/30/2013 00:00:00,13C3089,0.617,3
6/30/2013 03:00:00,13C3090,0.690,3
6/30/2013 06:00:00,13C3091,0.623,3
6/30/2013 12:00:00,13C3092,0.417,3
7/1/2013 00:00:00,13C3093,0.547,3
7/1/2013 03:00:00,13C3094,0.540,3
7/1/2013 09:00:00,13C3095,0.423,3
7/1/2013 12:00:00,13C3096,0.493,3
7/1/2013 15:00:00,13C3097,0.427,3
7/1/2013 18:00:00,13C3098,0.860,3
7/1/2013 21:00:00,13C3099,0.703,3
7/2/2013 01:00:00,13C3100,0.743,3
7/2/2013 03:00:00,13C3101,0.633,3
7/2/2013 06:00:00,13C3102,0.627,3
7/2/2013 09:00:00,13C3103,0.690,3
7/2/2013 12:00:00,13C3104,0.427,3
7/2/2013 15:00:00,13C3105,0.323,3
7/3/2013 03:00:00,13C3106,0.570,3
7/3/2013 06:00:00,13C3107,1.103,3
7/3/2013 09:00:00,13C3108,1.140,3
7/3/2013 12:00:00,13C3109,0.830,3
7/3/2013 21:00:00,13C3110,0.207,3
7/4/2013 00:00:00,13C3111,0.370,3
7/4/2013 04:00:00,13C3112,0.390,3
7/4/2013 06:00:00,13C3113,0.873,3
7/4/2013 09:00:00,13C3114,1.007,3
7/4/2013 12:00:00,13C3115,0.417,3
7/4/2013 19:00:00,13C3116,0.613,3
7/4/2013 21:00:00,13C3117,0.613,3
7/5/2013 08:00:00,13C3118,0.480,3
7/5/2013 09:00:00,13C3119,0.520,3
7/5/2013 12:00:00,13C3120,0.657,3
7/5/2013 15:00:00,13C3121,0.180,1
7/5/2013 18:00:00,13C3122,0.160,3
7/5/2013 21:00:00,13C3123,0.430,3
7/6/2013 00:00:00,13C3124,0.620,3
7/6/2013 03:00:00,13C3125,0.643,3
7/6/2013 06:00:00,13C3126,0.843,3
7/6/2013 09:00:00,13C3127,0.993,3
7/6/2013 12:00:00,13C3128,0.877,3
7/7/2013 12:00:00,13C3129,0.215,2
7/7/2013 17:00:00,13C3130,0.330,3
7/7/2013 18:00:00,13C3131,0.323,3
7/7/2013 21:00:00,13C3132,0.347,3
7/8/2013 01:00:00,13C3133,0.343,3
7/8/2013 03:00:00,13C3134,0.423,3
7/8/2013 06:00:00,13C3135,0.870,3
7/8/2013 09:00:00,13C3136,1.073,3
7/8/2013 12:00:00,13C3137,0.717,3
7/8/2013 15:00:00,13C3138,0.323,3
7/8/2013 18:00:00,13C3139,0.105,2
7/8/2013 21:00:00,13C3140,0.275,2
7/9/2013 03:00:00,13C3141,0.123,3
7/9/2013 06:00:00,13C3142,0.435,2
7/10/2013 00:00:00,13C3145,0.110,1
7/10/2013 03:00:00,13C3146,0.697,3
7/10/2013 06:00:00,13C3147,0.973,3
7/10/2013 09:00:00,13C3148,1.130,3
7/10/2013 12:00:00,13C3149,0.747,3
7/10/2013 15:00:00,13C3150,1.063,3
7/10/2013 18:00:00,13C3151,0.970,3
7/10/2013 21:00:00,13C3152,0.767,3
7/11/2013 00:00:00,13C3153,0.957,3
7/11/2013 03:00:00,13C3154,0.570,2
7/11/2013 06:00:00,13C3155,0.447,3
7/11/2013 09:00:00,13C3156,0.477,3
7/11/2013 12:00:00,13C3157,0.170,3
7/11/2013 16:00:00,13C3158,,0
7/12/2013 03:00:00,13C3159,0.173,3
7/12/2013 06:00:00,13C3160,,0
7/13/2013 22:00:00,13C3163,0.310,3
7/14/2013 00:00:00,13C3164,0.413,3
7/14/2013 03:00:00,13C3165,0.450,3
7/14/2013 06:00:00,13C3166,0.145,2
7/14/2013 09:00:00,13C3167,0.280,3
7/14/2013 12:00:00,13C3168,0.195,2
7/14/2013 23:00:00,13C3169,0.390,3
7/15/2013 00:00:00,13C3170,0.423,3
7/15/2013 03:00:00,13C3171,0.283,3
7/15/2013 06:00:00,13C3172,0.503,3
7/15/2013 09:00:00,13C3173,0.375,2
7/17/2013 04:00:00,13C3174,0.110,1
7/17/2013 22:00:00,13C3177,0.330,3
7/18/2013 00:00:00,13C3178,0.650,3
7/18/2013 03:00:00,13C3179,0.160,2
7/18/2013 12:00:00,13C3180,0.250,3
7/18/2013 21:00:00,13C3181,0.160,2
7/19/2013 00:00:00,13C3182,0.307,3
7/19/2013 03:00:00,13C3183,0.657,3
7/19/2013 06:00:00,13C3184,1.187,3
7/19/2013 09:00:00,13C3185,0.960,3
7/19/2013 12:00:00,13C3186,0.607,3
7/19/2013 21:00:00,13C3187,0.250,1
7/20/2013 01:00:00,13C3188,0.245,2
7/20/2013 06:00:00,13C3189,0.347,3
7/20/2013 09:00:00,13C3190,0.770,3
7/20/2013 12:00:00,13C3191,0.883,3
7/20/2013 16:00:00,13C3192,0.270,1
7/21/2013 00:00:00,13C3193,0.305,2
7/21/2013 09:00:00,13C3194,0.370,3
7/21/2013 12:00:00,13C3195,0.463,3
7/22/2013 22:00:00,13C3198,0.110,1
7/23/2013 03:00:00,13C3199,0.175,2
7/24/2013 00:00:00,13C3200,0.295,2
7/24/2013 03:00:00,13C3201,0.810,3
7/24/2013 07:00:00,13C3202,1.107,3
7/24/2013 09:00:00,13C3203,1.110,3
7/24/2013 12:00:00,13C3204,0.840,3
7/24/2013 15:00:00,13C3205,0.837,3
7/24/2013 18:00:00,13C3206,0.407,3
7/24/2013 21:00:00,13C3207,0.280,3
7/25/2013 00:00:00,13C3208,0.180,2
7/28/2013 06:00:00,13C3209,0.177,3
7/28/2013 09:00:00,13C3210,0.457,3
7/28/2013 12:00:00,13C3211,0.600,3
7/28/2013 15:00:00,13C3212,0.587,3
7/28/2013 18:00:00,13C3213,0.403,3
7/28/2013 21:00:00,13C3214,0.607,3
7/29/2013 00:00:00,13C3215,0.593,3
7/29/2013 03:00:00,13C3216,0.487,3
7/30/2013 01:00:00,13C3217,0.415,2
7/30/2013 03:00:00,13C3218,0.640,3
7/30/2013 06:00:00,13C3219,0.670,3
7/30/2013 09:00:00,13C3220,0.343,3
7/30/2013 12:00:00,13C3221,0.100,2
7/30/2013 23:00:00,13C3222,0.430,3
7/31/2013 00:00:00,13C3223,0.563,3
7/31/2013 03:00:00,13C3224,0.697,3
7/31/2013 06:00:00,13C3225,0.647,3
7/31/2013 09:00:00,13C3226,0.555,2
8/1/2013 09:00:00,13C3227,0.163,3
8/1/2013 12:00:00,13C3228,0.210,1
8/1/2013 16:00:00,13C3229,0.547,3
8/1/2013 20:00:00,13C3230,0.490,3
8/1/2013 21:00:00,13C3231,0.440,3
8/2/2013 00:00:00,13C3232,0.530,3
8/2/2013 03:00:00,13C3233,0.770,3
8/2/2013 06:00:00,13C3234,0.770,3
8/2/2013 09:00:00,13C3235,0.473,3
8/3/2013 03:00:00,13C3236,0.540,3
8/3/2013 06:00:00,13C3237,0.487,3
8/3/2013 09:00:00,13C3238,0.733,3
8/3/2013 12:00:00,13C3239,0.320,3
8/3/2013 15:00:00,13C3240,0.110,1
8/3/2013 21:00:00,13C3241,0.333,3
8/4/2013 00:00:00,13C3242,0.707,3
8/4/2013 03:00:00,13C3243,0.483,3
8/4/2013 06:00:00,13C3244,0.777,3
8/4/2013 09:00:00,13C3245,0.953,3
8/7/2013 21:00:00,13C3246,0.650,3
8/8/2013 00:00:00,13C3247,0.997,3
8/8/2013 03:00:00,13C3248,0.990,3
8/8/2013 06:00:00,13C3249,0.960,3
8/8/2013 09:00:00,13C3250,1.010,3
8/8/2013 12:00:00,13C3251,0.573,3
8/9/2013 00:00:00,13C3252,0.287,3
8/9/2013 03:00:00,13C3253,0.435,2
8/9/2013 06:00:00,13C3254,0.620,3
8/9/2013 09:00:00,13C3255,0.657,3
8/9/2013 18:00:00,13C3258,0.283,3
8/9/2013 21:00:00,13C3259,0.610,3
8/10/2013 00:00:00,13C3260,0.790,3
8/10/2013 03:00:00,13C3261,0.433,3
8/10/2013 07:00:00,13C3262,0.497,3
8/10/2013 09:00:00,13C3263,0.583,3
8/10/2013 12:00:00,13C3264,0.215,2
8/11/2013 01:00:00,13C3265,0.080,2
8/11/2013 04:00:00,13C3266,0.193,3
8/11/2013 06:00:00,13C3267,0.135,2
8/12/2013 05:00:00,13C3268,0.307,3
8/12/2013 06:00:00,13C3269,0.340,2
8/13/2013 06:00:00,13C3272,0.220,3
8/13/2013 09:00:00,13C3273,0.850,3
8/13/2013 12:00:00,13C3274,0.780,3
8/13/2013 15:00:00,13C3275,0.117,3
8/13/2013 22:00:00,13C3276,0.360,3
8/14/2013 03:00:00,13C3277,0.820,3
8/14/2013 06:00:00,13C3278,0.683,3
8/14/2013 09:00:00,13C3279,0.867,3
8/14/2013 12:00:00,13C3280,0.837,3
8/14/2013 15:00:00,13C3281,0.710,3
8/14/2013 18:00:00,13C3282,0.543,3
8/14/2013 21:00:00,13C3283,0.400,3
8/15/2013 07:00:00,13C3284,0.177,3
8/15/2013 09:00:00,13C3285,0.110,1
8/17/2013 00:00:00,13C3286,0.220,3
8/17/2013 03:00:00,13C3287,0.330,3
8/21/2013 04:00:00,13C3288,0.300,3
8/21/2013 06:00:00,13C3289,0.367,3
8/21/2013 09:00:00,13C3290,0.110,1
8/22/2013 18:00:00,13C3293,0.483,3
8/22/2013 21:00:00,13C3294,0.750,3
8/23/2013 00:00:00,13C3295,0.717,3
8/23/2013 03:00:00,13C3296,0.700,3
8/23/2013 06:00:00,13C3297,0.873,3
8/23/2013 09:00:00,13C3298,0.963,3
8/23/2013 12:00:00,13C3299,0.410,2
8/26/2013 03:00:00,13C3300,0.503,3
8/26/2013 06:00:00,13C3301,0.860,3
8/26/2013 09:00:00,13C3302,1.200,3
8/26/2013 12:00:00,13C3303,1.503,3
8/26/2013 15:00:00,13C3304,1.217,3
8/26/2013 18:00:00,13C3305,1.150,3
8/26/2013 21:00:00,13C3306,1.187,3
8/27/2013 00:00:00,13C3307,0.917,3
8/27/2013 03:00:00,13C3308,0.957,3
8/27/2013 06:00:00,13C3309,0.960,3
8/27/2013 09:00:00,13C3310,0.610,3
8/27/2013 12:00:00,13C3311,0.317,3
8/27/2013 19:00:00,13C3312,0.223,3
8/27/2013 21:00:00,13C3313,0.390,1
8/28/2013 02:00:00,13C3314,0.153,3
8/28/2013 03:00:00,13C3315,0.095,2
8/28/2013 21:00:00,13C3316,0.347,3
8/29/2013 00:00:00,13C3317,0.487,3
8/29/2013 03:00:00,13C3318,0.230,1
8/29/2013 21:00:00,13C3321,0.145,2
8/30/2013 12:00:00,13C3322,0.145,2
8/31/2013 00:00:00,13C3323,0.130,2
8/31/2013 03:00:00,13C3324,0.683,3
8/31/2013 06:00:00,13C3325,0.437,3
8/31/2013 09:00:00,13C3326,0.707,3
8/31/2013 14:00:00,13C3327,0.960,3
8/31/2013 15:00:00,13C3328,0.873,3
8/31/2013 18:00:00,13C3329,0.447,3
8/31/2013 21:00:00,13C3330,0.413,3
9/1/2013 00:00:00,13C3331,0.577,3
9/1/2013 03:00:00,13C3332,0.680,3
9/1/2013 06:00:00,13C3333,0.183,3
9/1/2013 10:00:00,13C3334,0.687,3
9/1/2013 12:00:00,13C3335,0.280,3
9/1/2013 15:00:00,13C3336,0.140,3
9/1/2013 18:00:00,13C3337,0.203,3
9/1/2013 21:00:00,13C3338,0.437,3
9/2/2013 00:00:00,13C3339,0.183,3
9/2/2013 03:00:00,13C3340,0.310,3
9/2/2013 06:00:00,13C3341,0.250,2
9/2/2013 11:00:00,13C3342,0.423,3
9/2/2013 12:00:00,13C3343,0.423,3
9/2/2013 15:00:00,13C3344,0.453,3
9/2/2013 18:00:00,13C3345,0.383,3
9/2/2013 21:00:00,13C3346,0.275,2
9/3/2013 03:00:00,13C3347,0.767,3
9/3/2013 06:00:00,13C3348,0.687,3
9/3/2013 09:00:00,13C3349,0.637,3
9/3/2013 12:00:00,13C3350,0.590,3
9/3/2013 15:00:00,13C3351,0.477,3
9/3/2013 18:00:00,13C3352,0.610,3
9/3/2013 21:00:00,13C3353,0.810,3
9/4/2013 00:00:00,13C3354,1.020,3
9/4/2013 03:00:00,13C3355,0.880,3
9/4/2013 06:00:00,13C3356,0.500,3
9/4/2013 11:00:00,13C3357,0.530,3
9/4/2013 12:00:00,13C3358,0.417,3
9/4/2013 15:00:00,13C3359,0.350,3
9/4/2013 19:00:00,13C3360,0.850,3
9/4/2013 21:00:00,13C3361,0.887,3
9/5/2013 00:00:00,13C3362,0.967,3
9/5/2013 03:00:00,13C3363,0.763,3
9/5/2013 12:00:00,13C3364,0.157,3
9/8/2013 00:00:00,13C3367,0.897,3
9/8/2013 03:00:00,13C3368,1.397,3
9/8/2013 06:00:00,13C3369,1.207,3
9/8/2013 09:00:00,13C3370,0.507,3
9/8/2013 12:00:00,13C3371,0.200,2
9/10/2013 04:00:00,13C3372,0.433,3
9/10/2013 06:00:00,13C3373,0.877,3
9/10/2013 09:00:00,13C3374,1.103,3
9/10/2013 13:00:00,13C3375,1.023,3
9/10/2013 15:00:00,13C3376,1.107,3
9/10/2013 18:00:00,13C3377,1.163,3
9/10/2013 21:00:00,13C3378,1.130,3
9/11/2013 00:00:00,13C3379,0.960,3
9/11/2013 03:00:00,13C3380,0.707,3
9/11/2013 06:00:00,13C3381,0.280,3
9/11/2013 09:00:00,13C3382,0.273,3
9/12/2013 12:00:00,13C3383,1.140,3
9/12/2013 15:00:00,13C3384,0.913,3
9/12/2013 18:00:00,13C3385,0.847,3
9/12/2013 21:00:00,13C3386,0.850,3
9/13/2013 00:00:00,13C3387,0.753,3
9/13/2013 12:00:00,13C3388,0.577,3
9/13/2013 15:00:00,13C3389,0.363,3
9/13/2013 18:00:00,13C3390,0.690,3
9/13/2013 21:00:00,13C3391,0.667,3
9/14/2013 00:00:00,13C3392,0.750,3
9/14/2013 03:00:00,13C3393,0.900,3
9/14/2013 06:00:00,13C3394,1.037,3
9/14/2013 09:00:00,13C3395,0.820,3
9/14/2013 12:00:00,13C3396,0.500,3
9/14/2013 15:00:00,13C3397,0.247,3
9/15/2013 00:00:00,13C3398,0.360,2
9/15/2013 03:00:00,13C3399,0.220,1
9/15/2013 09:00:00,13C3400,0.197,3
9/15/2013 12:00:00,13C3401,0.305,2
9/15/2013 22:00:00,13C3402,0.220,1
9/16/2013 01:00:00,13C3403,0.440,2
9/16/2013 03:00:00,13C3404,0.567,3
9/16/2013 06:00:00,13C3405,0.587,3
9/16/2013 09:00:00,13C3406,0.790,1
9/25/2013 21:00:00,13C3409,0.357,3
9/26/2013 00:00:00,13C3410,0.380,3
9/26/2013 03:00:00,13C3411,0.080,1
9/26/2013 21:00:00,13C3412,0.543,3
9/27/2013 00:00:00,13C3413,0.767,3
9/27/2013 06:00:00,13C3414,0.687,3
9/27/2013 09:00:00,13C3415,1.080,3
9/27/2013 12:00:00,13C3416,0.607,3
9/28/2013 00:00:00,13C3417,0.257,3
9/28/2013 03:00:00,13C3418,0.405,2
6/11/2014 06:00:00,14C3001,0.246,9
6/11/2014 18:00:00,14C3002,0.164,5
6/12/2014 06:00:00,14C3003,0.532,12
6/12/2014 18:00:00,14C3004,0.375,12
6/13/2014 06:00:00,14C3005,1.254,5
6/13/2014 18:00:00,14C3006,,0
6/14/2014 06:00:00,14C3007,,0
6/14/2014 18:00:00,14C3008,,0
6/15/2014 06:00:00,14C3009,,0
6/15/2014 18:00:00,14C3010,,0
6/16/2014 18:00:00,14C3011,1.630,2
